prot_barcode,bar_intensity,bar_width,bar_height,bar_speed,ca,on_fast,off_fast,column_out,on_fast_ca,off_fast_ca,column_out_ca
25,1,4.5,4.5,78.4759970351462,0.353297324184645,0.00761474455155231,0.00629500741172287,0.000151792406710412,0.001095049119496,0.000994215454922028,8.10372106607288e-06
26,1,4.5,4.5,92.9867465260527,0.221848926242366,0.00785938793114198,0.00612700116795241,0.000144808019389305,0.00102309286956682,0.000891385286526252,4.83351024083762e-06
27,1,4.5,4.5,110.180633010982,0.157814711525613,0.00791378751762454,0.00585813398645453,0.000138762457730089,0.000945386513291385,0.000791190453046871,3.19063461555481e-06
28,1,4.5,4.5,130.553786902303,0.128268519417491,0.00789607312502153,0.00546787880498054,0.000128649166208507,0.000874897994753126,0.00069475976788096,2.41615504783634e-06
29,1,4.5,4.5,154.69407652462,0.110512108231825,0.00796456985592565,0.00498857479100454,0.000117343626255215,0.000807356473150098,0.000599283651395517,1.97814541148262e-06
30,1,4.5,4.5,183.298071083244,0.0949947768987953,0.00800453824614365,0.00446144476947237,0.000102048822254281,0.000745970474101722,0.000508371587872922,1.65604714156197e-06
31,1,4.5,4.5,217.191140201743,0.0795720486086144,0.00807603143945651,0.00451405421687513,8.27527722665968e-05,0.000685040346892999,0.000420594593516389,1.36650515663435e-06
32,1,4.5,4.5,257.351270001691,0.0642894347655218,0.00807814036223175,0.00438652808413883,6.37302930967398e-05,0.000629366213016837,0.000336283484031162,1.06140675483198e-06
33,1,4.5,4.5,304.937282938726,0.0638292428999298,0.00806033511076283,0.00411189024073417,4.78112789341702e-05,0.000570283010459562,0.00026129438598068,1.04421702184793e-06
34,1,4.5,4.5,361.322275679625,0.066409622333317,0.00799219877222209,0.00365259282163867,6.37674137647224e-05,0.000512284968643051,0.000192676487701537,1.05377249060871e-06
35,1,4.5,4.5,428.13323987194,0.0586743558104108,0.00780365710344142,0.00295560419528638,5.84764991394952e-05,0.000451963804688991,0.00013624880047275,9.02562182806025e-07
36,1,4.5,4.5,507.298009065373,0.0464758035452896,0.00777620020129298,0.00226675974915377,4.82641816783137e-05,0.000418870784468056,9.48674523310035e-05,7.27732590378089e-07
37,1,4.5,4.5,601.100886440558,0.0319619055107537,0.00746253513010538,0.00143569691532071,3.59016134248541e-05,0.000363865195699811,5.27550493697574e-05,4.68515512863135e-07
38,1,4.5,4.5,712.248558485991,0.018874320673373,0.0073037230208978,0.000801281874457586,2.23433733561462e-05,0.000329269898262648,2.52741314666389e-05,2.58075422681919e-07
39,1,4.5,4.5,843.948196565401,0.0084788494068885,0.00702635875421825,0.000334826408944639,9.4523311880405e-06,0.00029395477012685,8.97000825815337e-06,1.07643928295228e-07
40,1,4.5,4.5,1000,0.00153936325305647,0.00674405089644103,6.5742555047547e-05,1.94242765090714e-06,0.000260536279646411,1.5449640096226e-06,2.07014322645221e-08
