prot_barcode,bar_intensity,bar_width,bar_height,bar_speed,ca,on_fast,off_fast,column_out,on_fast_ca,off_fast_ca,column_out_ca
1,0,0.5,4.5,75,0.378083666077939,0.00359509173478125,0.00333096093382968,0.000158174427237801,0.000751767359484799,0.00079724844022218,8.84566144709134e-06
2,0,1,4.5,75,0.708746179136293,0.00478690072109899,0.00453386105846182,0.000296129757382635,0.000869513808699924,0.000925582152504796,1.68047553589665e-05
3,0,1.5,4.5,75,0.890108034819592,0.00557744449407774,0.00527919629238425,0.000386368771547315,0.000929302402999658,0.000990680533045917,2.11173334930553e-05
4,0,2,4.5,75,0.999998148678192,0.00614432500232173,0.00580435086223643,0.000445657901362953,0.000968145356252564,0.001031936601006,2.35954882057418e-05
5,0,2.5,4.5,75,1.05601260690881,0.00655443977744126,0.00622673464536988,0.000486268328723116,0.00099598911564795,0.0010611702321057,2.49012946377315e-05
6,0,3,4.5,75,1.08119112882182,0.00685547498683138,0.00653267559103977,0.000509009103640352,0.00101853460316918,0.00108355576049516,2.53086454744596e-05
7,0,3.5,4.5,75,1.06693683105843,0.00713439419025684,0.00683079930559088,0.000521282488517181,0.00103581219998353,0.00110055011480568,2.48406611577091e-05
8,0,4,4.5,75,1.01312860541089,0.00750011449414437,0.00702007916436092,0.000534774963110092,0.00104932303139558,0.00111516740488972,2.34203480070885e-05
9,0,4.5,4.5,75,0.959694353459383,0.00765279195631359,0.00719638432354424,0.00053322506895849,0.00106316599984725,0.00112599069705619,2.19728906221614e-05
10,0,5,4.5,75,0.878115728498877,0.00773783645755524,0.00733090232765333,0.000515972030196888,0.00107456200006181,0.0011372872197932,2.00528336159931e-05
11,0,5.5,4.5,75,0.774878415840769,0.00791514001667715,0.00739189600889762,0.000489733799680788,0.00108303685610649,0.00114720017845948,1.75028900053611e-05
12,0,6,4.5,75,0.662788375759175,0.00814172754605292,0.00740467469405879,0.000457771756144539,0.00109178745426379,0.00115726162559961,1.46670248787096e-05
13,0,6.5,4.5,75,0.556771605521684,0.00820920054344818,0.00742118388530215,0.000422052658121565,0.00109940132893156,0.00116847509027437,1.19390764037995e-05
14,0,7,4.5,75,0.447269565821231,0.00821350507432432,0.00739847979872604,0.000361007107283942,0.00110710349820024,0.00117862081498955,9.48616582626274e-06
15,0,7.5,4.5,75,0.343105511597866,0.00832051854781761,0.00742910173412907,0.000305162415790999,0.00111301492056337,0.0011888323583319,6.77857313378702e-06
16,0,8,4.5,75,0.235978346638906,0.00855081883350087,0.00739671247427299,0.000229894870747838,0.00111815845801281,0.00119965472219319,4.20383113623107e-06
17,0,8.5,4.5,75,0.176270817047545,0.00855339567157093,0.00733262586856532,0.000160226533672896,0.00112375035761651,0.00121021515059118,2.5666826193383e-06
18,0,9,4.5,75,0.133578259918319,0.00858155883035312,0.00724623997718538,9.69750180155496e-05,0.0011304596020539,0.00122058271999908,1.56041983001422e-06
19,0,9.5,4.5,75,0.106540163560245,0.00866019018145365,0.00716848114386269,5.44501315330345e-05,0.00113477845619277,0.00123084498260081,8.93757017695464e-07
20,0,10,4.5,75,0.107995589419889,0.00862419170300234,0.0071727153796189,7.4966861462799e-05,0.00114005187810495,0.00123977078647185,8.64272492280043e-07
21,0,10.5,4.5,75,0.102363816955823,0.00866795704697667,0.00737750935602614,9.90548216128491e-05,0.00114368759045887,0.00124558849257976,1.04696780477384e-06
22,0,11,4.5,75,0.0992630505725039,0.00887970905056368,0.00780699273150876,8.67882675406656e-05,0.00114613221115325,0.0012487723857732,1.07543567682917e-06
23,0,11.5,4.5,75,0.105147560510605,0.00883859862501686,0.00812974455157447,0.000112503404313334,0.0011500654764696,0.00125138221933091,1.18402694786683e-06
24,0,12,4.5,75,0.10217241111903,0.00874835348399355,0.00820195123536609,9.66974726854709e-05,0.00115461607215301,0.00125356833261529,1.06030553809283e-06
25,0,12.5,4.5,75,0.0973818904538466,0.00870307083127445,0.00825363334173727,8.02258378789988e-05,0.00115773776738956,0.00125526775041767,1.04142487663975e-06
26,0,13,4.5,75,0.0977726710065541,0.00877081450267883,0.00823231041921098,9.97077813210391e-05,0.00115982166975915,0.00125599882546266,1.12958729362359e-06
27,0,13.5,4.5,75,0.0941784264679688,0.00893765866891398,0.00815737311741727,0.000100793186195014,0.00116188814631981,0.00125792846013325,1.10227958948372e-06
28,0,14,4.5,75,0.0925161920221911,0.00888006752002816,0.00811811393686762,9.00024386180046e-05,0.00116521101369358,0.0012602297523029,9.95851078527535e-07
29,0,14.5,4.5,75,0.107954531914975,0.00888472245431103,0.00808534597797895,8.13301627431896e-05,0.00116673115789012,0.00126228453859326,9.34773833898387e-07
30,0,15,4.5,75,0.105937339915814,0.00907831924295244,0.0080198345936099,7.12206851991847e-05,0.00116789848211704,0.00126455391408248,9.02745050504531e-07
31,0,15.5,4.5,75,0.106138479812392,0.00900991614995275,0.00795610324113326,6.80983675925237e-05,0.00117079267317653,0.00126685401344862,9.2020099589073e-07
32,0,16,4.5,75,0.106786635299511,0.0089166850617356,0.00788323223785126,7.02472160804106e-05,0.00117367694248511,0.00126949281101975,9.11578787464571e-07
33,0,16.5,4.5,75,0.0962055680525212,0.0090164871119375,0.00782688698375834,7.17858425024628e-05,0.00117542001385769,0.00127223906564059,9.2983932399069e-07
34,0,17,4.5,75,0.0933534816729008,0.00901114355570991,0.00779045793005739,7.5389467924545e-05,0.00117710249917666,0.00127545545627797,9.39877143447731e-07
35,0,17.5,4.5,75,0.103240950277018,0.00889039505193806,0.00795062523662795,0.000108899776973072,0.00117993188950483,0.00127613041437446,1.13587642782254e-06
36,0,18,4.5,75,0.0992934657564853,0.00891806226003877,0.00815503599486013,0.000104047580155313,0.0011812619202817,0.0012766956333513,1.11469492506426e-06
37,0,18.5,4.5,75,0.0919703462924765,0.00905466064378579,0.00826942470436947,9.09743329261709e-05,0.00118206623797809,0.00127725151888239,1.0552793246918e-06
